품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
A.Cocker Spaniel(아메리카 코커),MN              ,2046,G_부천이지,s 소뼈 조각 여러개 씹어먹음. 큰조각은 없다함. 설사 수회 보이며 복통있는듯 계속 돌아다님. 내원시 활력양호. tx metro time kg iv famo time kg iv time 주간에 복부 방사선 초음파 검사후 상담. 야간dvm 입원후 새벽에 구토 회. 음식물 뼈조각 나옴. 사진 복부초음파 검사 회맹연접부 인접한 결장과 회장 분절 주변 복막 에코 심하게 상승되고 소량의 복수 확인되어 심한 염증 상태 의심. 현재 이물 관찰되지 않음. 비장 전반적으로 coarse echotexture로 관찰. 방광내 echogenic 부유물 관찰되며 방광벽 특이소견 없음. 오전관리사항 food 식사종류 양 안줌 식욕상태 급식방법 urine feces etc 오후관리사항 food 식사종류 양 원내 d 캔 식욕상태 안먹음 관심없음. 급식방법 자율 핸드피딩 urine feces 정상변 etc pm 원내 d 소량 먹으려하지안음 나오려고만함 입맛은 다심 핸드피딩 치료 및 상담내용 tx e ,,"4,2,25", 소화관 이물 / 섭취 , 소화기 질환 ,"통증,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),이물",통증,493,3
Maltese(말티즈),F               ,2170,E_24시아이, 접종 내외부 기록 확인해주세요 모른다함 입양한지 얼마 안됐는데 이가 흔들려서 확인하려고 오셨어요. 처음 집에 왔을 때에는 건사료만 먹었으나 현재는 그렇지 않음. 유치 발치 원해요. 상악 우측 유치 전구치 흔들림 부어있음. 앞니 송곳니 전반적으로 잔존유치 있음. 잔존 유치 ce 덴탈 스프레이 집에서 자주 뿌려주세요 하루 회이상 . 아직 치석은 심하지 않지만 예방. 처음엔 잘 먹지 못할테니 불린 사료로 주세요. 치아 관리에 대한 이야기 심장사상충 검사 후 예방약. 예약 항문낭짜는 법. 약 먹이는 법. 다른 강아지들과 어울리지 않아요. month month 구강소독 month 에 구충제 드리기. 졸레틸 vial ,,4, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,통증,통증,344,7
Maltese(말티즈),MN              ,2087,G_부천이지,구취가 너무 심해서 입안 봤더니 혀가 이상하다고 함. 식욕 저하 month 전부터 구취 심해짐 month 전부터 혀 괴사 오늘 아침에 발견 검사 혈액 검사 신장 간수치 상승 초음파 검사 복막음영 증가 신장의 피질 수질 구분 안됨 신장 음영 증가 췌장음영 증가 뇨 검사 저비중뇨 상담 만성 신부전에 의한 폐혈증 상태 가능성 있음 복막염 췌장염 의심 집에서 상의후 치료 또는 안락사 결정 하신다고 함 ,2081,"21,26", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"식욕부진, 식욕저하,구취","식욕부진, 식욕저하",222,1
Maltese(말티즈),FS              ,2101,E_24시아이, 어제는 설사 한두번 오늘은 구토 네번. 어제부터 식욕 없음. 수제사료랑 오가닉 사료 섞어 먹음. 생리한지 두세달. 식욕 활기 백신 사상충 유선종양 자궁축농증 및 이에 속발한 장염 위염소견. 수술 불가피함 설명드림. 수술 자궁축농증 유선종양 졸레틸 timeinj 일주일 입원 입원 연장시 비용 없이 해드림. ,"2101,2116","1,2", 자궁 축농증 , 생식기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),172,5
Maltese(말티즈),MN,2046,B_W,새벽 time 경에 핫팩을 뜯어 먹었음. 새벽에 구토를 했음. 설사는 없고 정상변. 건강한 상태. 추가접종. 세레네ah. 어릴 때 중성화수술. 심장사상충 투여 중. 철중독이 의심되어 내원. 보호자 할머니 의 거동이 더 힘든 상황. tx 구토 유발 과산화 수소 time투여. 구토하지 않음. 외과적 수술 권함. 혈액검사상 이상 없음. 수술적으로 위절개후에 세정진행함. 후유증 중독등의 집중 모니터링이 필요 ,,2503, 소화관 이물 / 섭취 , 소화기 질환 ,,,226,3
Maltese(말티즈),FS              ,2101,E_24시아이, v 식욕 활기 백신 사상충 식욕절폐 부들부들 떠는 증상 time 에 우리병원에서 돌아간 후 다른 병원에서 month 간 수액 맞음 그리고 식욕이 좀 돌아왔음 물도 안먹음. 기력 저하 p.e depressed crt sec dry mucous memb. dehydration bradycardia bpm hypothermia blood profile serum chem. crea bun ip ca crp electrolyte na cl na ratio cpli kit positive us uterus 양측 자궁각 모두 hypoechoic fluid로 가득차 있으며 자궁 내막이 irregular함 애디슨 의심 azotemia는 신성이기보다는 prerenal. 애디슨으로 인한 것 같은 느낌 pancreatitis pyometra 전해질 교정 acth stimulation test 내과적 교정 후 ,,21, 자궁 축농증 , 생식기 질환 ,"식욕부진, 식욕저하","식욕부진, 식욕저하",448,5
Boykin Spaniel(보이킨 스파니엘),MN,2046,B_W,cc. 중성화수술 s. 중성화수술 목적으로 내원 어제 저녁에 돼지갈비 뼈를 먹음 먹은 후 회정도 구토 있었으나 다른 특이사항 없음 o. pe bw 방사선 위 유문부 십이지장에 뼈 음영의 내용물 존재 혈액검사 cbc electrolyte nrf a.p. 수술 보류 소화기증상 발생여부 모니터링 내일 오전중 내원하여 방사선 재촬영 소화기증상 발생없고 뼈가 소화된다면 일 월 에 중성화수술 진행키로함 ,,, 소화관 이물 / 섭취 , 소화기 질환 ,,,221,3
Schnauzers( 슈나우져),FS              ,2046,F_센트럴, history 어제 무른 변과 설사 여러 곳에 거품 구토 어제 투약 회 하고 이후에는 증상 없음 objective markedly elevated alp enteritis에 준하여 약물 처치 양호 시 month 정도 뒤에 검진 권장 호르몬 검사 포함 year month 과거year month acth 자극 검사 시행한 바 있음 ,x,"2,1,67", 소화관 이물 / 섭취 , 소화기 질환 ,"설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),구토(급성/만성),간수치상승",설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),185,3
Mixed(혼합),F               ,2046,D_VIP,cc 이물섭취 오늘 집에 인터넷을 설치했는데 인터넷 설치에 사용된 타카심 호치케스심 보다 약간 큰것 을 먹었다고 함 방사선 촬영 타카심으로 추정되는 물질이 등분되어 위안에서 관찰됨 수술로 제거해야 한다 말씀드리고 수술동의서 받음 am 같이 먹은 알콩이 수술 종료 알콩이 먹은 크기로 보아 생각보다 작아서 구토처치로 나올수도 있을것 같아 구토 처치 해보고 안나오면 그때 수술 들어가자 말씀드림 구토 처치 실시 몇차례의 구토 끝에 조각 나옴 엑스레이 검사 나머지 조각 장내로 내려감 am 전화통화 구토처치로 개의 조각 나옴 나머지 개는 장내로 내려갔다. 알콩이 수술도중 내려갔을 가능성 있다. 크키가 크기 않으니 변으로 내려가기를 기다려보고 입원처치 하면서 엑스레이 찍어보자 말씀드림 퍼지 알콩이 해서 정도 비용 안내하였음 주간by유진 마취전 검사 특이사항 없음 오후 time 수술 시작 op exploratory laparotomy op view 탐색적 개복술 후 소장 탐색. 회맹 연접부에 이물 걸려있어서 결장쪽으로 밀어냄.timeabdominal flushing 후 routine abdominal closure pm 보호자 상담 by han 이물이 회맹연접부에 걸려있어서 결장쪽으로 밀어내었음. 변과 같이 나올 것임. 장절개술은 실시하지 않았으므로 그에 관련한 합병증 발생 가능성은 거의 없음. 매일 방사선 체크해보면서 이물이 없어지는지 모니터링 필요 ,,, 소화관 이물 / 섭취 , 소화기 질환 ,,,703,3
Pomeranian(포메라이안),FS,2001,D_VIP, 잘 때 호흡소리가 커짐. 최근에 소리가 커짐. 집이 건조한편. 소화기 증상 없음. 심장질환 외 다른 특이사항 없음. 눈이 탁해보임. 시력은 있음. 지역병원에서 건대 처방전대로 복용중이심. bp chem mild azotemia nrf elec nrf cbc nrf dimer normal cxr vhs 소변검사 usg money upc 심장초음파 by joohee findings mr moderate mv remodeling moderate valve proplase la ao ratio 수축기능 이완기능 양호 peak time e ddx degenerative mitral valve disease mitral insufficiency comment 이전 검사 자료와 비교하였을 때 mr 개선된 것으로 판단됩니다. 이완 수축기능 양호하고 좌심내 압력 normal 하여 pimo 추가 안함. 항혈전제만 조금더 감량 후 혈전수치 모니터링 . bnp 수치에 따라 pimo 추가 결정. 가능하면 추가하는 것이 좋을듯 하나 상담 후 결정예정 sdma 수치에 따라 이뇨제 용량 조절. 혈압 재검 필요. 지속적으로 높을시 혈압약 용량 조절 필요. month 뒤 상담. ,,14, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,호흡곤란,호흡곤란,595,8
Shih Tzu(시추),MN,2046,B_W, time 전에 cm 정도의 당근을 먹음 이후 배가 불러 오고 끙끙거림이 있음 구토증상이나 구토는 없었음 ,,"4,11", 소화관 이물 / 섭취 , 소화기 질환 ,"통증,복부확대(팽만)",통증,59,3
Miniature Pinscher(미니어쳐 핀셔),F,2170,C_잠실ON,cc hpi history med vac no booster no hwp trauma surg 출산경험. 마리 env indoor dog . 산책은 거의 안함 food 일반사료 간식많이. 식욕저하. 구토 설사는 없음. no pu pd 다리를 계속 떨고 자는 동안도 일어날 때도 떨고 있음 다리는 month 일정도됨. 검사한 적 없음 . 신체검사상 중증의 치주염 치은염 구내염 확인됨. . 방사선 검사 초음파검사 pacs 참조 . 혈액검사상 고글로불린혈증 ag ratio의 증가가 확인됨 . 뇨검사상 경도의 잠혈반응 저장뇨 확인됨. . 경미한 관절염 확인되었으나 파행을 보일 정도로 사료되지 않음. 치과적인 문제가 환자의 컨디션 저하와 관련 있으며 이에 대한 적극적인 치료 추천함 노령견 발치 스켈링 추천하였으며 money 이내에서 비용 맞추어 드리기로 함 rx. 스피졸 bid ,,23, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",435,7
Mixed(혼합),FS              ,2082,F_센트럴,심박수 회 혈압systolic 체온 month 전부터 구토 설사 식욕 부진 췌장염 소화기 종양 ,,"1,2,21", 췌장염 , 간 · 담도계 및 췌장 질환,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),식욕부진, 식욕저하",구토(급성/만성),53,6
Turkishangora(터키쉬 앙고라),MN              ,2087,F_센트럴, history 이사 후 크게 웁니다. month 가량 가끔 구토 이사 후 번 정도 급하게 먹거나 간식 급여 후 objective corticomedulllary rim sign microhepatica cystitis usg money probnp negative fpl negative dimer below time l diagnosis ckd flutd suspected plan month 뒤 검사결과 확인하여 필요 시 약물처방 ,2095,1, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,구토(급성/만성),구토(급성/만성),244,1
친칠라,F               ,2043,D_VIP,s 일주일전부터 변이 약간씩 묽어지기 시작함. 변 형태는 있는 상태. 변색은 머스타드 색 month 전부터 닭가슴살 삶은거 매일 급여하심. 구토 증상 보이지 않음 식욕이나 활력은 양호 백신접종 차 done. 항체가 검사는 진행하시지는 않으심 광견병 접종 done. 심장사상충 접종 해주심 피부 소양감 보이지는 않음. grooming 자주 함 물 잘 마심. 소변도 잘 보는 편. 신체검사 결과 hr bt c. bp bpm 청진상 no murmur 분변검사 결과 rod cocci clostridium 한 시야당 개 정도 보임 혈액 검사 결과 wbc money . bun 항체가 검사 결과 parvo herpes calici 흉복부 엑스레이 검사 결과 descending colon의 gas 음영 소견 보임 복부초음파 by hyuna findings 결장림프절 개 의 종대 및 에코 저하 관찰됨 소장 및 대장의 벽 비후 등의 변화는 관찰되지 않음 imaging dx ddx colitis reactive lymphadenopathy comment year 령이 되면 polycystic kidney 검사를 위한 focal scan 이 권장됩니다. 품종소인 대장염에 대해서 내복약 month 분 구충제 스멕타 timebid 유산균제제 처방 month 후에 아이상태 체크 심장사상충 접종 이떄 건강검진 서류 나갈예정 품종소인으로 인한 polycystic kidney가 의심되므로 year 령쯤에 신장초음파만 재검. ,,2, 위염 / 위장염 / 장염 , 소화기 질환 ,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),732,4
Maltese(말티즈),MN              ,2092,G_부천이지,지속적인 혈뇨와 pollakiuria 증상 수술 원함 pe heart murmur 혈압 흉부 복부방사선 검사 외측상에서 time 방향 bulging으로 좌심방 비대 tall carida에 의한 기관 거상으로 좌심실 비대. vhs 로 심한 심비대 관찰. 우측 후엽에서 미약한 간질패턴 관찰. 복부초음파 검사 양측 신장 피질 에코 약간 상승. 좌측 신장의 diverticulum내 작은 결석. 방광내 xcm 크기의 결석 개 관찰. 방광벽 두께 약 time 이상으로 심하게 두꺼워지고 울퉁불퉁하며 선상 형태의 calcification 관찰. 상담 심비대 심한 상태로 심장 초음파 검사 필요 보호자분 비용 부담이 커서 심장 치료는 하지 않을 예정 심부전 환자의 경우 마취시 사망 위험성 고지 심장초음파 검사 echocardiography 중격 우심실 우심방 방향으로 많이 휘어져 좌심실 좌심방 심하게 확장. la ao ratio 으로 매우 심한 좌심방 확장. 판막 두꺼워졌으며 매우 심한 prolapse 또는 flail leaflet 관찰. mode reference range mm ivsd lvidd pwdd lvids fs color doppler mode mr 역류량 이상 역류속도 time pulsed wave doppler mode mv flow wave time e ratio tissue doppler mode septum wall e e s a ivrt free wall e e conclusion 많은 역류량과 심한 좌심방 비대로 severe mvi 상태. flail leaft 관찰되어 chordae tendon 파열 가능성. lvidd 증가로 volume overload 존재하며 lvids 증가되어 수축력 감소 또한 관찰. e파 속력이 매우 증가되고 e 값 또한 증가하여 좌심방내 높은 압력 존재할 것으로 보임. 처치 수액 처치 유지수액 타우린 오르니푸랄 세파 time kg 트라마돌 time kg 파모티딘 time kg tid 엔로 time kg sid 내복약 투약 에날라프릴 time kg 피모벤단 time kg 라식스 time kg 스피로락톤 time kg bid 오후관리사항 food 식사종류 양 일반사료 식욕상태 급식방법 urine feces etc tx 수액 처치 유지수액 타우린 오르니푸랄 세파 time kg 트라마돌 time kg 파모티딘 time kg tid 엔로 time kg sid ,"2002, 2088","8,901", 방광 결석 , 비뇨기과 질환 ,"혈뇨,배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",혈뇨,1186,2
Maltese(말티즈),FS              ,2101,E_24시아이, 접종 내외부 기록 확인해주세요 자궁축농증.의심. 잔존유치 발치 food allergy 바로동물병원에서 초음파. 진단 레퍼는 아님 보호자 검색후 내원 식욕 정상 활력 정상. month 입원. 졸레틸 vial ,,24, 자궁 축농증 , 생식기 질환 ,"삼출물, 분비물, 농루","삼출물, 분비물, 농루",116,5
Schnauzers( 슈나우져),FS              ,2101,E_24시아이, 화이트 슈나우저 생후year . 초음파 자궁축농증 진단. 총비용 대략 만 고지 내원하 보호자 아들이 비싸서 수술 안받겠다 하여. 검사비만 청구. 결과는 보호자에게 보냄 원내 전산장애로.자궁초음파 검사 자료는 핸드폰으로 초음파 모니터 직접촬영후 전송. 원본은 내일 전산장애 해결되면 다시 보내 드리기로 함. 루비는 자궁을 떼어내는 것에서 진료가 끝나는것이 아니라. 초음파 상에서 복수도 있었고.췌장염도 진단되었고.노령견 이기 때문에 수술 이후 입원관리도 매우 중요 합니다. 금일 청구한 금액은 그런 부분이 반영되어 높게 책정된 것 입니다. 야간에 수의사 간호사가 time 환자를 돌보는 비용도 포함 된 것입니다. 비싸다 하시면 할말은 없습니다. ,,"21,10", 자궁 축농증 , 생식기 질환 ,"식욕부진, 식욕저하,다뇨/다발(다음)","식욕부진, 식욕저하",361,5
K.C(Korean Cat),MN,2001,D_VIP, money 결제완료 by 홍 들어와보니 호흡이 이상하고 쓰담어 주니 오줌을 주르륵싸서 데려오심 aus crackle sound bt rr 이상 ray 폐의 전반적인 침윤소견 혈검 wbc glo g ratio saa bp ddx 심질환에 의한 폐수종 폐렴 fip ce 언제든 응급상황 발생할수 있습니다. 내일 감별진단위해 심초음파 및 그에 관한 검사 진행하겠습니다. 염증수치가 높아 글로블린이 높고 g ratio 가 낮을수도 있고 fip등전염병과 연관될수도 있습니다. ,2267,14, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,호흡곤란,호흡곤란,262,8
Miniature Pinscher(미니어쳐 핀셔),FS,2170,B_W, month 일전부터 양측 턱밑 림프절이 부어오름 잘때 숨을 어렵게 쉼. 이후로 발작은 없었음 blood test 간수치의 mild한 상승 cpl normal crp echo 심근의 mild한 비대 외에 특이소견없음 bp time hg 원내 흥분이 심하여 serial chech 요망 us 간의 inhomogeneous echogeniciy 담낭 슬러지 moderate concentrated urine usg money 하악 림프절 fna에서 다소 혼탁한 장액성 삼출물나옴 침샘아님 . 치주염에 의한 감염성 림프절염 가능성이 있어서 fna 및 배양 의뢰함 초기 신장질환 감별위해 sdma 의뢰함 day 에나 day 에 결과나오면 ct 촬영 후 스켈링 발치 진행예정 ,2119,"14,17", 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,"호흡곤란,림프절 병증",호흡곤란,373,7
Maltese(말티즈),MN              ,2001,E_24시아이, 어제 진료 본 후 밥을 약간 먹었으나 점액변 기운없는게 지속되서 검사하러 내원 정확히 구토 설사가 몇번있었는지는 부모님이 아시고 따님은 잘 모른다고. 보호자가 강서아프리카 은평구 스마트 amc 전에 일하던 간호사분 식욕 활기 백신 사상충 활력 없고 복통 moderate 심잡음 cpl kit bp ecg hr tall time echo cvmi isachc class 입원 기간 최소 month month 까지 연장될수도 있음 퇴원시 내복약 처방식 바소탑 day 오전투약 식전식후 상관없음 별도수납 보호자분 연락은 따님번호로 하시면 됩니다. . ,"2001,2082","1,2,75,21", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),심잡음,식욕부진, 식욕저하",구토(급성/만성),306,8
siberian(시베리안),FS              ,2046,G_부천이지,어제 닭뼈섭식 후 구토있었음 배를 만졌을때 소리냄 어제 구토 어제 저녁에 식사 함 작년에 내시경 검사 받음 특이한 소견 없었다고 함 방사선 검사 위 분문부위에 직사각형의 음영 상담 방사선에서 보이는 음영은 닭뼈 아닐 가능성 있음 내시경 검사로 확인 권유 이물로 확인될경우 수술적인 제거 예정 보호자분 동의 마취전 검사 혈액 검사 방사선 검사 초음파 검사 처치 수액 처치 세파 time kg 파모티딘 time kg 내시경 검사 마취 프로포폴 cc 혀 안쪽 정도에 고무줄 헤어볼 확인 고무줄에 의해 혀 손상 내시경에서 위내 이물 확인 안됨 내시경 검사후 방사선 촬영시 이물 제거됨 처음 방사선에서 보이던 음영은 헤어볼일 가능성 있음 내복약 처방 ,,"1,25", 소화관 이물 / 섭취 , 소화기 질환 ,"구토(급성/만성),이물",구토(급성/만성),359,3
Maltese(말티즈),M,2170,B_W,아침 사료 먹고 물 먹음 유치 발치할것. 프로포폴 마취 상태에서 삽관 호흡 유지 유치 상악 좌우 견치 발치 작은 어금니 좌우 개 발치 총 개 발치 금일 저녁 퇴원후에 집에서 먹이지 말고 내일 아침부터 정상으로 먹일것. 내복약은 필요 없음 ,,, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,,,133,7
Shih Tzu(시추),FS              ,2001,E_24시아이, 저녁까지 밥을 먹음 간식 먹음 time 저녁산책도 했음 구토 번 하얀거품. 심장모니터링 검사 전혀 연계안됨 year 동안 전혀 모니터링 없이 내복약만 처방 식욕 활기 백신 사상충 rad 좌측신장결석 ckd에 대한 관리 필요성 보호자분꼐 고지 자두씨의심 영상 확인필요 쿠싱의심가능성 심장관련 검사 연계 복부초음파 연계 가이드라인 정해지고 나서 내과적으로 팔로우하세요. month 입원조치 month time 밤 time 까지 입원 보호자 time 정도 오신다니까 검사 후 지정선생님으로 연계해서 관리 필요. 신장수치상승으로 입원해야한다고 설명 원장님 자꾸만 찾으셔서 야간은 원칙적으로 할인적용안되는데 프로 할인해드렸습니다. . ,2001,75, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,심잡음,심잡음,351,8
Domestic short hair(코숏),MN              ,2092,H,cc. 배뇨 곤란 기력저하 구토 month 전부터 소변을 못 본것 같음 소변 대변 month 전까지는 잘 봤음 month 전부터 먹지도 못하고 쓰러져 있음. 어제부터 비실비실 거리고 배를 만지니까 소변이 약간 나오긴 했음 최근 스트레스 받은 일이 있었음 pe mental depressed dehydration 그 외 신체 검사는 사나워서 진행하지 못함 cbc leukocytosis erythrocytosis elec hypernatremia hyperkalemia hyperchloremiz chem. hyperproteinemia hyperphosphatemia hypercalcemia hyperbilirubinemia increased bun cre alt fus severe azotemia 입원 하 수액 주사 처치 하고 뇨카테터 장착하여 배뇨 유도할 예정 혈액 수치 안정화 되면 요도구성형술 진행할 예정 송원장님과 상담 comments 아이가 사나워 수술 후에도 처치 받으러 오시기 힘들 경우 발사 할 때까지 month 정도 입원 할 수 있음을 언급하였음 예민하여 밥을 먹지 않을 경우에는 퇴원을 하여 통원치료 할 수 있으나 그럴 경우 술부 오염 감염 가능성에 대해서도 언급하였음 최대한 아이가 좋은 쪽으로 생각해보자고 하였습니다. tx. ampibactam time kg bid iv famotidine time kg bid iv insulin kg sc once dextrose cc s cc 희석하여 slowly iv fluid s time hr 탈수 time 교정 알프라졸람 ,,, 방광 결석 , 비뇨기과 질환 ,,,781,2
Abyssinian Cat(아비시니아 고양이),FS,2170,D_VIP,cc 여아 중성화 스케일링 구토 설사 없음 식욕 활력 양호 평소에 건사료 보다는 습식사료 먹으려고 함. 지역병원에서 gingivitis 진단받음 입냄새 심한편 month 달에 항문 종괴 발견 후 크기가 더 커지거나 하지는 않음. 평소 배변 시 불편해하지 않음. t 혈액검사 특이사항 없음 여아중성화 진행후 구강평가시 전반적인 치아 forl 병변 및 심한 치주염 확인 항문부위 time 정도 mass 확인 sx by 종 routine midline incision ovarian pedicle cevix double ligation maxon abdominal closure maxon subcutaneous closure maxon skin closure blue nylon 여아중성화 후 구강평가 결과 스케일링으로 해결될 병변이 아니고 치아방사선 및 정확한 평가 후 발치를 진행해야함 항문 mass 같은경우 병변이 커지는 양상이 아니며 배변에 영향을 주지 않아 관찰후 제거해도 되지만 병변양상 확인 위해 fna진행하는 것 추천드림 month month 퇴원 dr.종 퇴원일에 forl평가 및 발치 진행 예약 ,,, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,,,565,7
Yorkshire Terrier(요크셔 테리어),MN              ,2082,E_24시아이,구토 점액변 혈변 수회 검사필요함 최근 몇년동안 백신을 하지는 않았고 마로 동거견 때문에 간식위주로 식이 섭취함 ex cpl kit positive us acute chronic pancreititis hyperechoic edema severe small intestine corrogation functional ileus 일단 나이가 많으므로 전염병가능성 보다는 췌장염 치료해보는걸로 치사율 고지 ,2060,"1,2", 췌장염 , 간 · 담도계 및 췌장 질환,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),225,6
K.C(Korean Cat),MN              ,2082,D_VIP,혈액도말 seglym time time plt oif 복부초음파 by hyuna findings 췌장 좌측엽의 비후 time 및 에코 저하 췌장 및 장간막림프절 부근의 지방 에코 상승 장간막림프절 공장림프절의 종대 및 에코 저하 양측 신장 피질의 에코 상승 imaging dx ddx acute pancreatitis with focal peritonitis and lymphadenopathy gastroenteritis interstitial nephritis glomerulonephritis 최근들어 계속 설사증상이 있었다고 합니다. 식욕도 없어서 일부 강급하고 있었는데 식욕도 계속 없다고 하네요. 다행히 구토는 없다고 합니다. 혈액검사 wbc 감소 cre 상승 영상검사 췌장염 장염 신질환의 가능성 높음. 췌장염과 장염 그로인한 설사와 식욕부진이 동반되어있고 췌장주변으로 복막염도 같이 와있는 상태입니다. 시간이 지나서 간담도까지 염증이 진행되면 triaditis로 진행되어 예후는 않좋을수 있습니다. 입원치료가 필요하지만 일단 입원치료까지는 원치않으셔서 강급과 함께 꾸준한 내복약 복용이 필요합니다. 만약 강급을 싫어하거나 구토가 있으면 입원치료 혹은 식도튜브등의 장착이 필요하다고 말씀드렸습니다. ,장염,"2,21", 췌장염 , 간 · 담도계 및 췌장 질환,"설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),식욕부진, 식욕저하",설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),622,6
Pomeranian(포메라이안),MN,2046,B_W,껌이 분문부에서 걸림. 위로 밀어 넣고 내시경으로 점막 확인 식도 점막 양호함. 수액후 안정취하고 가능하면 내일 주간에 퇴원할것. 내복약 소화제 위산 분비 억제 month 정도 처방할것 특이사항 있으면 내원할 것 ,,4, 소화관 이물 / 섭취 , 소화기 질환 ,통증,통증,119,3
Mixed(혼합),FS              ,2001,E_24시아이, 아침 물마시고 자다가 기침함 연속적 diet 로얄캐닌 쥬니어 식욕 활기 백신 사상충 원내에서 기침 참아서 집에서의 기침의 양상을 알기 어려우나 기관지협착성인듯함. u usg money minimally concentration stick ph sediment up bp ecg hr qrs time us lt ag 큼. sx ohe mgt 전적출 내일 acth stim test 후 유선종양 전적출 중성화 박입원 조직검사. 술후 month 째 백신 종 켄 캐 퇴원시 내복약 별도 집에 심장약 보름치 남아있다고 month 뒤 폐전이 리첵 month 뒤 acth uccr 리첵 . ,2116/2001,"221,5", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"종괴, 혹, 낭종,기침","종괴, 혹, 낭종",324,8
,M,2043,B_W,포피염으로 항생제 처방 시 배로 먹였는데 계속적인 구토를 보였음. 푸른숲ah에서 처치받고 집에 갔는데 지속적인 구토를 보여 다시 내원. 내원하기 전에 집에서 배를 먹였음 할머니가 먹임 . 여자 보호자는 현재 제주도에서 여행중. 푸른숲ah의 원장님께서 직접 데리고 내원. 초음파검사시 장중첩이나 장폐쇄성 이물이 관찰되지 않아서 보호자와 전화 상담. 작년 month 에 한국으로 들어옴. year 전에 미국에서 탈수가 심해서 하루 입원치료했던 적이 있음. pe 복통과 침흘림이 지속적으로 관찰됨. 탈수소견은 없음. 초음파상에서 장내 이물 또는 장중첩은 관찰되지 않음. 초음파볼 때 우측 상복부에서 통증. 위내 음식물이 있음. 전립선 비대증 관찰. 중성화하지 않았음. 흉방에서 심장과 혈관의 크기 감소 저혈류증 관찰 cpl crp lactate nh 모두 정상. hct 전해질도 이상이 없음. 혈청화학검사에서 특이소견 없음. tx ns로 탈수교정 time . time hr for time 그 이후는 h vitamin c kcl time l로 바꾸어 time hr로 투여. buto cerenia cime metronidazole 투여. npo 출혈성 위장염 가능성 있음. 혈변을 보는지 모니터링이 필요함. 내일 복부방사선 촬영하고 복부초음파 재검. 전해질 재검. 증상이 없으면 저녁에 퇴원. 만약 설사가 동반하면 pcr검사 추가할 것. ,,"1,4", 위염 / 위장염 / 장염 , 소화기 질환 ,"구토(급성/만성),통증",구토(급성/만성),690,4
Maltese(말티즈),FS              ,2101,E_24시아이, 귀 재진 배뇨실금 지속적 핍뇨 빈뇨로 의심됨 어제 걷다가 한번 넘어짐 usg money 도말검사상 소수의 세포만 관찰됨 이후 재검 필요 초음파 검사상 자궁 확장 좌측 하복부 mass 방광 압박 의심 ce 자궁축농증 복강내 mass ,2101,901, 자궁 축농증 , 생식기 질환 ,"배뇨장애(통증, 곤란), 빈뇨, 이소배뇨","배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",130,5
